Name	Count
Alku	6
Aune	6
Christianus	6
Christophorus	6
Eemil	6
Ernestus Thomae	6
Esko	6
E. T	6
E. V	6
F. L	6
Horatius	6
H. Von	6
Iivana	6
Jaakko Vihtori	6
J. A. G	6
Jalo	6
Jean-jacques	6
Joh. Ev	6
Joh. Gottsch	6
Kaarlo Juhana	6
Ludv	6
Ludvig Alexander	6
Maunu Af	6
Michaël	6
M. Von	6
Niilo E	6
Olaus Johannis	6
Olfert	6
Osv	6
P. Hj	6
Rikhard	6
Saimi	6
S. C	6
S. E	6
Sigfridus Sigfridi	6
Siviä	6
Walmis	6
W. H	6
Wilhelmi	6
Wivi	6
W. O	6
W. V	6
Xx	6
Aadolf	5
Abrahamus Johannes	5
åke	5
Akseli Kustaa Leonard	5
Arvidus Johannis	5
Arvidus Magni	5
Augustinus	5
C. F	5
C. V	5
Dikken	5
Eemeli	5
Elof	5
Enevald Andersson	5
E. Von	5
F. P	5
François René De	5
Fritiof	5
Georgius Martini	5
G. O	5
Hedvig Charlotta	5
Henricus Johannes	5
Hermannus Dietericus	5
Hj. Von	5
H. Rider	5
Ignati Nikolajevitš	5
Ilmo	5
I. M	5
Jöran Wilhelm	5
Kaarlo Jonathan	5
K. H. J	5
Kusti	5
K. Von	5
Laimi	5
Matthaeus	5
Mayne	5
M. N	5
Numero	5
O. E	5
Osmo	5
Pasi	5
Pjotr	5
Publius Cornelius	5
P. V	5
Seb	5
Toivo Wilhelm	5
Tuure	5
Uddo Lechard	5
U. L	5
Uunio	5
Uuno Albert	5
Viljo J	5
Volmari	5
W. Van Der	5
Y. O	5
Yrjö Esaias	5
Aarno	4
Ain'elisabet	4
A. N	4
Antto	4
Armas E	4
Armas Gideon	4
A. T	4
B. A	4
Balthasar	4
Berndt Leonard	4
Ch. E. De	4
C. P	4
E. E	4
Eevert	4
E. K	4
Ericus Andreae	4
Evg	4
F. C	4
Filaret	4
Frédéric	4
Fridericus Samuelis	4
Fr. Vilho	4
Georgius Marci	4
Georgius Nicolai	4
Gerhardus Johannis	4
G. I	4
Gust. A	4
Heinricus Martini	4
Hemmo	4
Hermannus	4
Immi	4
Isaacus Erici	4
I. W	4
J. B. De	4
Jeja	4
Joachimus Johannis	4
Joannes	4
Jöns	4
Juhana	4
Kuuno A	4
Laurentius Andreae	4
Liina	4
Liisi	4
Ludvig Stoud	4
N. A	4
Nikodemus	4
O. A. F	4
Pál	4
P. O. Von	4
R. J	4
Roope	4
R. W	4
Salomo	4
Stanisław	4
Sveno Andreae	4
T. A	4
T. G	4
Timoteus Von	4
T. S	4
U. J	4
Uno Von	4
Väinö Gabriel	4
Vilppu	4
V. P	4
Weikko	4
Wilhelmiina	4
Yngvar	4
Z	4
Aaku	3
Aegydius	3
Aelius	3
Aladár	3
Ambernus Svenonis	3
André	3
Andr. Sch	3
Anna-maria	3
Antti Fredrik	3
Arvi A	3
Aug. B	3
Auli	3
A. Von	3
Bartholdus Johannis	3
Barthollus Johannis	3
Bernardin De	3
B. L	3
B. M	3
B. O	3
Brownlow	3
Carl-jacob Von	3
C. B	3
Christianus Caroli	3
Christianus Petri	3
Christiernus	3
Claes Arvidsson	3
Conradus Wilhelmi	3
D. F	3
D. S	3
Édouard	3
Eiler	3
E. L	3
E. O	3
Ericus Danielis	3
Ericus Johannes	3
Ericus Matthiae	3
Ernesti	3
Esbjörn Christian	3
Faddei	3
Ferd. Von	3
F. G	3
F. H. B	3
F. K	3
F. Max	3
Fridtjof	3
Frithiof Woldemar	3
G. C. U	3
Georgius Andreae	3
Gerardus	3
G. F	3
Gigge	3
Göran	3
Gösta Philip	3
Gregorius	3
Gregorius Gabrielis	3
Gregorius Georgii	3
Grigori	3
G. S	3
Gudmund Jöran	3
Gudmundus Jacobi	3
Hannu	3
Haquin	3
Haraldus	3
Heino	3
Heléna	3
Henr	3
Henricus Gustavus	3
Henricus Wilhelm	3
Hj. V	3
Hr	3
H. Theodor	3
Isaacus Jacobi	3
Isaacus Johannis	3
Iv	3
Jaakko Wilho	3
J. De	3
Joachimus	3
J. O. E	3
Joh. Georg	3
Juhana Fredrik	3
Juhana Henrik	3
Juhana Jaakko	3
Jul. Wilh	3
Juudas	3
Kaarle Alfred	3
Kaarle Valdemar	3
Kauko	3
K. Axel	3
K. J. M	3
K. L	3
Kolomán	3
K. Z	3
Laurentius Jonae	3
Léonie	3
L. Fr	3
L. M	3
L. N	3
Louis-antoine	3
L. T	3
Lyyli	3
M. A	3
M. C	3
M. E	3
M. Henr	3
M. L	3
Murenius'	3
Nenne	3
N. F. Von	3
N. G	3
N. Karl	3
N. M	3
O. H	3
O. L	3
Olaus Samuelis	3
Onoto	3
Ossi	3
O. V	3
Palle	3
P. B	3
Ph	3
P. H	3
P. I	3
P. J. I	3
Pontus	3
Pontus E	3
Salu	3
Samuli Wilho	3
Sándor	3
Seved	3
S. I	3
S. J	3
Søren	3
S. S	3
Sveno	3
Sveno Nicolai	3
S. W	3
Taavetti	3
Th. M	3
Tilta Josefina	3
Treumund	3
Troelius Olai	3
Väikkö	3
