Name	Count
Chemlin, Kaspar (kirjapaino, Giessen, 1608-1625)	   1
Christopher, R. (kirjapaino, Stockton)	   1
Clouck, Andries (kirjapaino, Leiden, 1599-1638);Boxe, Willem Christiaens van der (kirjapaino, Leiden, 1631-1658)	   1
Comité permanent international des Assurances sociales.	   1
Cröcker, Heinrich Christoph (kirjapaino, Jena, 1690-1727)	   1
Cronland, C. G. (kirjapaino, Tukholma, 1789-1802)	   1
Croy, Philippe de (kirjapaino, Leiden, 1645-1669)	   1
Daniel Medelplan	   1
Dieterich, Johann Christian (kirjapaino, Gotha, 1749-1777)	   1
Dieterici, Wilhelm (kirjapaino, Berliini, 1789-1816)	   1
Dietmar, Wolfgang (kirjapaino, Elbing, 1558-1563)	   1
Doischer, Matthaeus (kirjapaino, Greifswald, 1659-1681)	   1
Douzy, Jacobus (kirjapaino, Leiden, 1768-1807)	   1
Duluth, South Shore & Atlantic Railway(yhtiö)	   1
Edlundska bokhandeln.	   1
Ekmanson, Johan Samuel (kirjapaino, Tukholma, 1796-1799)	   1
Elzevier, Isaac (kirjapaino, Leiden, 1617-1626)	   1
Elzevier, Johannes Erven (kirjapaino, Leiden, 1662-1680)	   1
Elzevier, Lowijs III (kirjapaino, Amsterdam, 1638-1665)	   1
Endter, Johann Daniel (kirjapaino, Nürnberg, 1717-1730)	   1
Ephraim Kempes änka (kirjapaino, Linköping, 1700-1715)	   1
Eteläsuomalainen osakunta(Helsingin yliopisto)	   1
Fackklubben för elektroteknik.	   1
Ferber, Augustin II (kirjapaino, Rostock, 1617-1631)	   1
Ferber, Augustin I (kirjapaino, Rostock, 1575-1602)	   1
Fiedler, Gotthold Ludvig (kirjapaino, Jena, n. 1795-1800)	   1
Fincelius, Hiob Wilhelm (kirjapaino, Wittenberg, 1621-1666)	   1
Finlands dövstumförbund.	   1
Finlands skolungdom.	   1
Finlands svenska publicistförbund.	   1
Finlands Svenska Ungdomsförbunds Expedition.	   1
Finnish-American Mining(yhtiö)	   1
Finska grundlagskomitén.	   1
Finska Sparbanksföreningens Delegation.	   1
Föreningen för Österbottens Historiska Museum.	   1
