original	polished	Count
31,2 x 27 cm, lehti 36,3 x 30 cm.	31,2 x 27 cm, plate 36,3 x 30 cm.	1
32,6 x 19,7 cm, lehti 36,6 x 22 cm.	32,6 x 19,7 cm, plate 36,6 x 22 cm.	1
33,3 x 45,3 cm, lehti 36,7 x 47 cm.	33,3 x 45,3 cm, plate 36,7 x 47 cm.	1
51,3 x 37,5 cm, lehti 58,2 x 45,4 cm.	51,3 x 37,5 cm, plate 58,2 x 45,4 cm.	1
42,2 x 29,3 cm, lehti 48,2 x 34 cm.	42,2 x 29,3 cm, plate 48,2 x 34 cm.	1
53,3 x 44,1 cm, lehti 59 x 48 cm.	53,3 x 44,1 cm, plate 59 x 48 cm.	1
48 x 39,6 cm, lehti 56,3 x 45,3 cm.	48 x 39,6 cm, plate 56,3 x 45,3 cm.	1
24,7 x 18,3 cm, lehti 28 x 20,7 cm.	24,7 x 18,3 cm, plate 28 x 20,7 cm.	1
55,2 x 50,5 cm, lehti 58,8 x 54,5 cm.	55,2 x 50,5 cm, plate 58,8 x 54,5 cm.	1
71,5 x 52,5 cm, lehti 76 x 58 cm.	71,5 x 52,5 cm, plate 76 x 58 cm.	1
44 x 44,2 cm, lehti 49,8 x 58,8 cm.	44 x 44,2 cm, plate 49,8 x 58,8 cm.	1
44,4 x 49,3 cm, lehti 50 x 56 cm.	44,4 x 49,3 cm, plate 50 x 56 cm.	1
43,5 x 49 cm, lehti 46,7 x 53,8 cm.	43,5 x 49 cm, plate 46,7 x 53,8 cm.	1
20,3 x 26,1 cm, lehti 21,3 x 26,2 cm.	20,3 x 26,1 cm, plate 21,3 x 26,2 cm.	1
18,8 x 26,7 cm, lehti 21,3 x 30 cm.	18,8 x 26,7 cm, plate 21,3 x 30 cm.	1
18,5 x 48,8 cm, lehti 22,7 x 52,5 cm.	18,5 x 48,8 cm, plate 22,7 x 52,5 cm.	1
lehti 32,2 x 41,3 cm, lehti 34,5 x 43,5 cm.	plate 32,2 x 41,3 cm, plate 34,5 x 43,5 cm.	1
72,5 x 70,5 cm, lehti 77 x 74 cm.	72,5 x 70,5 cm, plate 77 x 74 cm.	1
69 x 71,5 cm, lehti 72 x 74 cm.	69 x 71,5 cm, plate 72 x 74 cm.	1
45 x 49 cm, lehti 48 x 59,5 cm.	45 x 49 cm, plate 48 x 59,5 cm.	1
29 x 24,7 cm, taitettuna 14,5 x 8,5 cm	29 x 24,7 cm, folded 14,5 x 8,5 cm	1
38,2 x 78 cm, lehti 50,5 x 90,3 cm.	38,2 x 78 cm, plate 50,5 x 90,3 cm.	1
23,1 x 22,5 cm, lehti 24,3 x 28,3 cm.	23,1 x 22,5 cm, plate 24,3 x 28,3 cm.	1
