Name	Count
Total count (na.rm TRUE): 	71301
0	44894
4	 6526
1	 4375
2	 4211
8	 2467
3	 1593
6	 1014
16	  805
5	  661
12	  457
7	  364
9	  282
10	  279
24	  279
20	  256
32	  206
48	  173
28	  128
14	  116
11	  115
36	  113
40	  108
13	   77
18	   72
22	   63
96	   62
17	   59
26	   54
15	   50
43	   44
44	   43
64	   42
56	   41
21	   39
30	   37
19	   34
23	   29
108	   29
34	   28
46	   28
38	   27
72	   27
41	   26
52	   26
35	   20
37	   20
25	   19
27	   18
29	   18
80	   18
31	   17
42	   17
60	   16
33	   14
128	   14
49	   13
68	   12
82	   12
53	   11
54	   11
39	   10
120	   10
50	    9
62	    9
65	    9
66	    9
76	    9
45	    8
51	    8
57	    8
105	    8
144	    8
157	    8
84	    7
100	    7
152	    7
55	    6
59	    6
63	    6
69	    6
88	    6
126	    6
130	    6
58	    5
61	    5
71	    5
74	    5
78	    5
79	    5
81	    5
92	    5
112	    5
145	    5
161	    5
374	    5
70	    4
97	    4
98	    4
103	    4
114	    4
118	    4
121	    4
132	    4
133	    4
136	    4
174	    4
175	    4
195	    4
235	    4
364	    4
395	    4
67	    3
73	    3
85	    3
94	    3
95	    3
101	    3
109	    3
116	    3
117	    3
119	    3
124	    3
127	    3
134	    3
142	    3
147	    3
148	    3
153	    3
156	    3
160	    3
166	    3
179	    3
187	    3
194	    3
203	    3
208	    3
216	    3
236	    3
237	    3
239	    3
241	    3
270	    3
275	    3
307	    3
318	    3
349	    3
440	    3
663	    3
47	    2
77	    2
83	    2
89	    2
90	    2
93	    2
102	    2
104	    2
107	    2
110	    2
111	    2
113	    2
135	    2
138	    2
139	    2
140	    2
143	    2
150	    2
155	    2
159	    2
163	    2
164	    2
170	    2
172	    2
178	    2
180	    2
183	    2
184	    2
200	    2
211	    2
212	    2
218	    2
220	    2
223	    2
225	    2
229	    2
250	    2
251	    2
256	    2
257	    2
261	    2
264	    2
279	    2
289	    2
292	    2
300	    2
306	    2
340	    2
341	    2
342	    2
348	    2
358	    2
368	    2
384	    2
387	    2
414	    2
447	    2
450	    2
485	    2
497	    2
512	    2
625	    2
75	    1
87	    1
91	    1
115	    1
122	    1
125	    1
129	    1
141	    1
149	    1
151	    1
165	    1
168	    1
173	    1
176	    1
177	    1
182	    1
186	    1
189	    1
192	    1
193	    1
196	    1
198	    1
199	    1
201	    1
202	    1
204	    1
205	    1
207	    1
209	    1
210	    1
215	    1
217	    1
219	    1
222	    1
224	    1
232	    1
243	    1
248	    1
249	    1
252	    1
260	    1
269	    1
272	    1
274	    1
276	    1
280	    1
281	    1
283	    1
286	    1
287	    1
290	    1
294	    1
301	    1
302	    1
303	    1
304	    1
312	    1
313	    1
314	    1
316	    1
317	    1
319	    1
321	    1
325	    1
326	    1
329	    1
331	    1
332	    1
336	    1
338	    1
346	    1
352	    1
357	    1
360	    1
362	    1
363	    1
365	    1
366	    1
370	    1
373	    1
378	    1
379	    1
393	    1
400	    1
401	    1
405	    1
408	    1
415	    1
416	    1
417	    1
420	    1
422	    1
428	    1
435	    1
438	    1
439	    1
443	    1
452	    1
456	    1
464	    1
470	    1
473	    1
478	    1
480	    1
490	    1
494	    1
504	    1
509	    1
530	    1
544	    1
545	    1
552	    1
557	    1
574	    1
584	    1
592	    1
594	    1
608	    1
624	    1
627	    1
633	    1
634	    1
649	    1
658	    1
670	    1
672	    1
676	    1
691	    1
706	    1
717	    1
723	    1
732	    1
741	    1
757	    1
758	    1
759	    1
761	    1
768	    1
789	    1
796	    1
799	    1
833	    1
845	    1
855	    1
870	    1
871	    1
905	    1
969	    1
986	    1
987	    1
990	    1
1040	    1
1056	    1
1390	    1
1566	    1
1950	    1
1959	    1
