original	polished	Count
[2], VII, 213, [1] s.	4	2
XVII, 146 s.	4	2
32 s., taululiite.	4	2
210, [1] s.	8	2
170, [1] s.	4	2
71 s., muotokuva	2	2
475, [3] s., 2 muotokuvaa	55	2
VI, 97 s.	21	2
16 kuvalehteä.	2	2
162, [2] s.	8	2
[2], 45, [1] s.	4	2
[6], 46 s.	4	2
[2] s., s. [11]-24	24	2
[8], 26 s.	19	2
[8], 84 s.	4	2
[4], 30, [6] s.	4	2
[8], 36, [2] s.	4	2
[4], 6 [po. 14], [2] s.	2	2
[10], 40, [4] s.	102	2
[6], 40, [2] s.	252	2
[4], 14, [2] s.	3	2
[2], 37, [1] s.	4	2
[2] s., s. 65-96, [2] s.	2	2
[2] s., s. 315-340, [2] s.	4	2
[2] s., s. 269-291, [2] s.	2	2
[2] s., s. 77-100, [2] s.	2	2
[2], 24, [2] s.	2	2
[30], 109, [5] s.	4	2
[10], 103, [9] s.	3	2
[4], 26, [6] s.	25	2
[4] s., s. 95-110 [po. 65-80]	4	2
[4] s., s. 335-350, [4] s.	1	2
[4] s., s. 319-334, [4] s.	27	2
[6], 19, [1] s.	3	2
[4] s., s. 161-176, [4] s.	95	2
[4] s., s. 145-160, [4] s.	6	2
[4] s., s. 512-543, [4] s.	4	2
[8] s., s. [54]-73, [2] s.	2	2
[14], 53, [3] s.	73	2
[6], 40 s.	2	2
[6], 28 s.	8	2
[6], 25, [1] s.	19	2
[10], 31, [1] s.	253	2
[2], 18, [2] s.	18	2
[4], 37, [3] s.	542	2
[6], 37, [3] s.	2	2
[1-3] 4-80 s.	148	2
[1-2] 3-17 [18] s.	24	2
[10-?] s.	3	2
[8] s. (s. [2] ja [8] tyhjät	2	2
[20] s. (s. [2] ja [20] tyhjät)	10	2
[1-3] 4-126 [127-128] s.	4	2
[1-3] 4-66 s.	4	2
[1] 2-7 [8] s.	150	2
[8] s. (s. [7-8] tyhjät)	21	2
[8], [1] 2-32 s.	8	2
[1-2] 3-56 s.	2	2
[1-3] 4-16 s. (s. [2] tyhjä)	261	2
[1-3] 4-12 s. (s. [2] tyhjä)	261	2
[2], [1] 2-12  s.	29	2
[6], [1] 2-16  s.	3	2
[6], [1] 2-15 [16]  s.	4	2
[8], [1] 2-20  s.	2	2
[6], [1] 2-13 [14] s.	8	2
[4], [1] 2-12  s.	32	2
[4], [1] 2-18  s.	4	2
[6], 36 s.	3	2
[12] s	3	2
[160] s. (s. [2] tyhjä)	2	2
[8], 124 s.	19	2
[8], [1] 2-152 [153-156] s.	398	2
[4], [1] 2-124 s.	46	2
[4], 50, [2] s.	47	2
[104] s.	264	2
[8], 171, [1] s.	6	2
[12-?] s.	188	2
[4] s., s. 129-160, [4] s.	2	2
[8], [1] 2-21 [22-24] s.	3	2
[8], 37, [7] s.	2	2
[8], 21, [1] s.	2	2
[8], [1] 2-36 [37-38] s.	62	2
S. [65-80]	3	2
[8], [1] 2-16 [17-22] s.	2	2
[6], 48, [2] s.	4	2
[6], 27, [3] s.	29	2
[4], 31, [5] s.	2	2
[2], [1] 2-11 [12] s.	55	2
[32] s. (s. [2] tyhjä)	36	2
[26] s. (s. [2] tyhjä)	86	2
[4], [1] 2-23 [24] s.	2	2
[4] s., s. 17-32, [4] s.	6	2
S. [?], [192-223], [?]	2	2
[2] s., s. 217-232, [2] s.	123	2
S. [?], [153-168], [?]	4	2
[2] s., s. 105-120, [2] s.	2	2
[8], [1] 2-19 [20] s.	3	2
[10], 62, [6] s.	19	2
[8], 25, [1] s.	-Inf	2
8[-?] s.	63	2
[4], [1] 2-27 [28] s.	494	2
[8], 70, [2] s.	15	2
[10], 32, [4] s.	29	2
[4], [1] 2-24 [25-26] s.	3	2
[4], [1] 2-32 [33-36] s.	69	2
[8], 31, [5] s.	19	2
[6], 30, [2] s.	31	2
[10], 52, [2] s.	2	2
[4], [1] 2-51 [52] s.	3	2
156 lehteä	2	2
[1-3] 4-367 [368] s. (s. [368] tyhjä)	2	2
[1-2] 3-44 [45-48] s. (s. [48] tyhjä)	2	2
[1-2] 3-55 [56] s. (s. [56] tyhjä)	54	2
[1-2] 3-80 s.	16	2
[2], [1] 2-70 s.	4	2
[8], 21, [3] s.	6	2
[8], 36 s.	4	2
[10], 28, [4] s.	2	2
[8], [1] 2-31 [32] s.	2	2
[8], [1] 2-30 [31-32] s.	3	2
[4], [1] 2-14 [15-16] s.	30	2
[8], 46, [2] s.	8	2
[40] s. (s. [32] tyhjä)	2	2
[6], 12, [2] s.	2	2
[8] s., s. 33-48	61	2
[16] s. (s. [15-16] tyhjät)	4	2
[I-II] III-XXIV, [1] 2-304 s.	38	2
[4], [1] 2-68 s.	15	2
[1-3] 4-26 [27-28] s.	2	2
[1-3] 4-27 [28] s. (s. [28] tyhjä)	3	2
[1-3] 4-46 [47-48] s. (s. [48] tyhjä)	3	2
[1-5] 6-10 s.	8	2
[1-2] 3-76 s.	2	2
[18], 505, [12], 538 s.	19	2
[24], [1] 2-540, [12], [1] 2-468 s.	8	2
[36], [1] 2-573, [574-588], [1] 2-336 s.	4	2
[1-3] 4-9 [10] s. (s. [10] tyhjä)	26	2
[2], [1] 2-40 s.	3	2
[1-4] 5-16 s.	2	2
[6], 21, [1] s.	16	2
[6], [1] 2-36 [37-38] s.	37	2
[4], [1] 2-15 [16] s. (s. [16] tyhjä)	2	2
[4], [1] 2-26 s.	2	2
[6], [1] 2-34 [35-36] s.	2	2
A8 B4. [24] s.	5	2
)(4. [8] s.	9	2
[1-5] 6-64 s.	3	2
[4] s. 2:o.	252	2
2 (alakkain asetettavaa) lehteä (versot tyhjät)	5	2
[8], [1] 2-44 s.	52	2
[1-3] 4-116 s.	4	2
[8], [1] 2-40 s.	70	2
[1-3] 4-47 [48] s.	15	2
[1-3] 4-131 [132] s.	71	2
[2], [1]-22 s.	23	2
[8], [1] 2-104 s.	6	2
[2], [1] 2-61 [62] s. (s. [62] tyhjä)	4	2
[4], 16, [2] s.	6	2
[2], 63, [1] s.	17	2
[1-3] 4-52 s.	8	2
[1] 2-26 s.	3	2
[8], [1] 2-85 [86-88] s.	4	2
18, [2] s.	2	2
[16], [1] 2-200 s.	4	2
[1-3] 4-78 [79-80] s.	8	2
[1-3] 4-428 [429-430] s.	4	2
[6], [1] 2-42 s.	39	2
[1-7] 8-34 [35-40] s.	16	2
[1-3] 4-102 [103-108] s.	71	2
[1-2] 3-132 s.	6	2
[4], [1] 2-111 [112] s.	53	2
[16], 77, [19] s.	4	2
[1-5] 6-336 s.	28	2
[8], 42 s.	3	2
[6], 15, [1] s.	83	2
[6], [1] 2-30 s.	2	2
[4], [1] 2-31 [32] s.	83	2
[6], 31, [1] s.	13	2
[8], 24, [2] s.	4	2
[4] s., s. [21]-40	18	2
[6], [1] 2-10 s.	20	2
[4], 13, [1] s.	2	2
[4], [1] 2-11 [12] s.	35	2
[1-2] 3-13 [14] s.	45	2
[2] s., s. 75-90	2	2
[8], 59, [5] s.	2	2
[1-4] 5-8 s.	6	2
[8], 10 s.	26	2
[6], [1] 2-8 s.	6	2
[8], 15, [1] s.	27	2
[4], 13, [3] s.	2	2
[6], [1] 2-21 [22] s.	3	2
[6], 35, [1] s.	27	2
[1-4] 5-10 s.	21	2
[2], 14, [2] s.	38	2
S. [17]-34	23	2
[8], 39, [1] s.	2	2
[6], [1] 2-24 [25-26] s.	44	2
[6], [1] 2-14 s.	19	2
[4], 25, [1] s.	13	2
[8], 37, [1] s.	4	2
[6], 15, [3] s.	2	2
[4], 18, [2] s.	36	2
[10], 50, [4] s.	41	2
[8], 54, [2] s.	39	2
[6], 24, [2] s.	26	2
15, 4 [i.e. 16] s.	21	1
15 luetteloa.	4	1
XVI, 64 s.	2	1
S. 9-36.	10	1
[4], 96, 18 s.	8	1
[3], 65, [1] s.	2	1
[2], XVII, 681, [4] s.	2	1
[1], 39 s.	2	1
[1] s., s. 43-54	4	1
[1] s., s. 31-42	37	1
[1], 18 s.	4	1
[4], 330 s.	2	1
1 kartasto ([40] lehteä)	4	1
1 kartasto ([2] s., [31] lehteä)	4	1
S. 17-33	4	1
[2] s., s. 125-132	41	1
[2] s., s. 117-124	6	1
[2], 1222, [2], 320 s.	12	1
425 s.	2	1
385 s.	4	1
709 s.	4	1
604 s.	3	1
[1], 22 s.	4	1
[1], 13 s.	15	1
[2] s., s. 291-584	2	1
[2] s., s. 283-584	4	1
[2], 282 s.	51	1
[2] s., s. 43-51, [1] s.	23	1
[1], 42 s.	4	1
[1], 21, [1] s.	4	1
[1], 52, [1] s.	3	1
S. 25-32	6	1
S. 17-24	34	1
[1], 37 s.	6	1
[1], 15 s.	62	1
[1] s., s. 273-288	54	1
[1] s., s. 209-224	4	1
[1] s., s. 193-208	27	1
[1] s., s. 177-192	8	1
[1] s., s. 161-176	27	1
[1] s., s. 145-160	2	1
[1] s., s. 113-128	8	1
[1] s., s. 97-112	2	1
[1] s., s. 81-96	2	1
[1] s., s. 65-80	26	1
[1] s., s. 49-64	19	1
[1] s., s. 33-48	6	1
[1] s., s. 17-32	27	1
162, VI, [3] s., 2 kuvalehteä	86	1
312 s., [3] kuvalehteä	25	1
[1], 40 s.	26	1
[1] s., s.17-30, [1] s.	6	1
III, 16 s.	13	1
IV s., s. 9-19	63	1
IV, 8 s.	4	1
[1] s., s. 9-15, [1] s.	2	1
[1], 15, [2] s.	2	1
[1] s., 26 s.	4	1
[1] s. s. 9-18	6	1
[5], 8 s.	30	1
[3] s., s. 9-14, [2] s.	50	1
[1] s., s. 5-12	3	1
III, 4 s.	3	1
[1], 47 s.	5	1
[1], 65 s.	5	1
[1], 44 s.	3	1
[1] s., s. 13-24	5	1
[2], 32, [2], 20 s.	34	1
1 sävelmäkokoelma ([1], 25 s.)	10	1
[133], 724, 456, [6], 352 s., kuparipiirrosnimiö, [2] kuvalehteä	68	1
[1] s., s. [523]-632	4	1
[4] s., s. [355]-522	42	1
[6], 57, [1] s.	5	1
[2] s., s. 25-31	131	1
[8], 199 s., [1] kuvalehti	35	1
1298 s. useina jaksoina	27	1
[2], 16 s., [2] kuvalehteä	53	1
[3], 276 s.	147	1
16 s., [1] kuvalehti	47	1
3 nid. (129, 114,109 s.)	24	1
[20] kuvalehteä	2	1
V, 25 s.	2	1
[2], 109, [1] s.	2	1
IX, 44 s.	9	1
XVIII, [2], 520 s.	4	1
344	28	1
XXXIV ilmoitussivua, 133 s., XXIV-L ilmoitussivua	55	1
IV, 8, 256, [4] s.	34	1
XVIII ilmoitussivua, 183 s., 29 ilmoitussivua, [4] s.	6	1
110, [9] s.	2	1
2 nid. ([1], XXVIII, 296, [1] ; [1], 310, [1] s.)	19	1
IV, 77 s.	12	1
XIV, 147, [1] s.	25	1
[4], 338, [1] s., 20 karttalehteä (1 taitettuna)	23	1
XI, 374, [1] s.	17	1
S. 59-63	31	1
S. [122]-128	8	1
XVI ilmoitussivua, [2], 468, 224 s., XXII ilmoitussivua, [50] ilmoitussivua	4	1
S. [307]-360	37	1
S. [19]-47	32	1
13 s., [2] taitettua karttalehteä	24	1
12 s., [2] taitettua karttalehteä	4	1
S. 19-32	19	1
S. 33-40, [1]	2	1
S. 25-42	3	1
S. 25-32, [1]	27	1
S. 17-24, [1]	31	1
S. 9-16, [1]	30	1
S. [110]-126	49	1
247, [16] s., [2] lehteä (taitettuina)	42	1
90 s., [4] ilmoitussivua	28	1
91 s., [3] ilmoitussivua	3	1
VIII, 56 s.	8	1
30 [po. 39], [1] s.	29	1
73, [6] s.	43	1
52 s., 88 ilmoitussivua	31	1
200, [6] s.	2	1
284, [6] s.	30	1
S. 2-119, 152-253, [9] s.	10	1
184, [14] s.	12	1
[2] s., s. 5-62	40	1
44, [1] s., [1] kuvalehti	2	1
[4], 210 s., [1] kuvaliite	1	1
173 s., [2] karttal., [1] karttas.	54	1
XXVII, 400 s., [1] lehti (taitettuna)	4	1
[4], 43, [1] s., [18] kuvalehteä	183	1
159, [4] s.	8	1
198, [4] s.	6	1
IX, 392, [40] s., [11] lehteä (taitettuina), [2] karttalehteä (taitettuina)	14	1
[6], 172, [2] s.	4	1
VIII, 74, [1] s.	28	1
XIII, 192 s.	2	1
341, LXVIII, [9] s.	2	1
[2], 72 p.	4	1
2 vol. ([8], 303, [1] p. ; [6], 266 p.)	4	1
140 p., [1] leaf of plates	4	1
[8], 224 p.	4	1
61 p., LX leaves of plates	4	1
77, [1] p., [1] leaf of plates	4	1
P. [129-]256	4	1
26, [2] p.	40	1
[2], 217, [1] p.	5	1
[4] p.	4	1
P. [97-]190	27	1
[22], [1] 2-77 [78] s.	2	1
X, [428] p., [2] leaves of plates	4	1
P. [485-]580	6	1
28 p., [1] leaf of plates (fold.)	4	1
[8], 498, 54 p.	6	1
56, [1] p., [2] leaves of plates	4	1
[6], 88, [1] p.	6	1
IV, 264, 149 s., 58 kuvalehteä, 4 karttalehteä	53	1
[4], 39 p., [1] leaf of plates	43	1
[8], 556 p.	2	1
xi, [1], 480, [4] p., [11] leaves of plates (1 folded)	22	1
4 vol. (xvi, 296 p., [2] leaves of plates ; x, 256 p., [4] leaves of plates ; viii, 202 p., [3] leaves of plates ; vi, 227 p., [2] leaves of plates)	50	1
7 p., [1] p., [16] leaves of plates (some col.), 12 p., [1] leaf of plates	55	1
3 vol. (XLIV, 320 p. ; xiv, 429 p. ; vi, 382 p.)	118	1
IV, 520 p., [3] leaves of plates	6	1
2 vol. (xxiv, 396 p., [8] leaves of plates ; viii, 380 p., [9] leaves of plates, some col.)	80	1
[7], 156, [2], 131 s., [1] kuval.	8	1
132 s., [1] kuvalehti	6	1
S. 569-583	103	1
1-22, 209-268	2	1
VIII, 198 s., [20] karttalehteä (taitettuna)	34	1
98 s., [1] karttalehti (taitettuna)	102	1
95 s., [1] karttalehti (taitettuna)	32	1
192 s., [2] karttalehteä (taitettuna)	35	1
XXXIV, 467, XIII s., [3] karttalehteä (taitettuna)	48	1
XL, 475, 154 s., [23] karttelehteä (taitettuna)	2	1
VI, [1], 210 s.	8	1
III, 952 s.	2	1
248, VIII s.	2	1
[3]	544	1
S. 224-231	6	1
[2], 11 s., [1] kuvalehti (taitettuna)	518	1
[6] s., [1] karttalehti (taitettuna)	174	1
XII, 236, 414, 28 s., [1] karttalehti (taitettuna)	677	1
2 profiilia yhdellä lehdellä	55	1
X, 362 s.	1	1
XVI, 551, 67 s.	1	1
621 s.	2	1
S. 332-577	158	1
VIII, 638 s.	162	1
S. 369-636	162	1
[4], VII, 296 s.	163	1
76 s., [3] kuvalehteä (taitettuna)	179	1
VIII, 74 s.	2	1
62	2	1
91 s., [4] kuvalehteä (taitettuna)	2	1
441 s., [9] kuvalehteä	954	1
VIII, 230 s.	1	1
V, 144 s.	4	1
VII, 90 s.	376	1
S. 174-264, [1] karttalehti (taitettuna)	9	1
1 kartasto (23 s., 2 kartta-aukeamaa)	9	1
375 s., [2] kuvalehteä	9	1
140 s., [4] karttalehteä (taittetuna)	8	1
XV, XXXIV, 462 s., [1] kuvalehti	8	1
1 kartasto (2 karttaa)	43	1
1 kartasto (10 kartta-aukeamaa)	286	1
1 kartasto (38 lehteä)	459	1
[4], 205, [2] karttalehteä (taitettuna)	16	1
280	430	1
237, 306, 280, II s.	5	1
XVI, 496 s.	152	1
795 s.	86	1
643 s.	143	1
546 s., 17	6	1
458, 27 s.	212	1
176 s., 10 kuvalehteä, [1] karttalehti (taittetuna)	448	1
516 s., [1] kuvalehti, [5] karttalehteä (taitettuna)	306	1
XI, 173 s.	321	1
IX, 206 s.	44	1
XXIII, 235 s., [1] karttal. (taitettuna)	17	1
XXIV, 264 s., [1] kuvalehti	120	1
S. [381]-398	7	1
XI, 211 s.	1	1
VIII, 245 s.	12	1
S. 224-240	35	1
S. 73-216, [1] karttalehti taitettuna	2	1
S. 48-76, [1] kuvalehti, [1] kuvalehti (taitettuna), [1] karttalehti (taitettuna)	32	1
152 s. ; 23 cm.	64	1
V, 451 s.	105	1
VI s. + s. 225-456 s., [3] kuvalehteä (taitettuna)	15	1
61 s., [1] karttalehti (taitettuna)	64	1
III, 66 s., [1] kuvalehti	8	1
S. [3], 198-257.	49	1
X, 127 s.	71	1
494 s., [20] kuvalehteä	45	1
199, 124 s., VI karttalehteä, [8] kuvalehteä	16	1
LXXII, 437 s.	40	1
LXXIV, 472 s.	10	1
XV, 542 s.	54	1
VI, 757 s., [1] kuvalehti, [1] kuvalehti taitettuna, [3] karttalehteä	27	1
144 s., 8 karttas.	33	1
XV, 149 s.	21	1
S. 118-172	35	1
176, XXXII s., [VII] karttal.	40	1
s. 1-9, 12-76	26	1
xxxv, 273 p.	7	1
XIV, 385, [1] s., [1] karttalehti	1	1
XVI, 337, [1] s.	42	1
XXIII, [1], 338 s.	43	1
S. 66-75, 151-159	16	1
[2], 143 s.	870	1
XXI, 128 s.	624	1
XXIV, 132, 100 s.	30	1
XV, 146 s.	2	1
127 s., 12 kuvas.	48	1
S. 31-53	2	1
S. 205-245	183	1
S. 149-163	47	1
S. 165-183	2	1
S. 5-8	2	1
53, [6] s.	230	1
S. 269-281	310	1
128, [5] s.	231	1
S. 165-166	241	1
62, 17 s.	384	1
54, [7] s.	431	1
[2] s., s. 159-301	21	1
60, [6] s., 186 s., 84 s.	292	1
VII, 192, [1] s.	3	1
146, [5] s., 1 karttalehti (taitettuna)	6	1
242, [1] s..	935	1
IV, 165 s.	161	1
S. 69-75	3	1
S. [121]-127	2	1
s. 162-205	179	1
S. [7]-22	187	1
S. 54-55	92	1
VI, 40 s.	30	1
[2], 46, [1] s.	1	1
47, [4] s.	1	1
IV, 88 s.	1	1
LXXVIII, 160 s.	1	1
X, 356, [1] s., [1] kartta	1	1
[21] kuvalehteä	1177	1
40 kuvataulua	2	1
16, [2]  s.	37	1
15  s.	4	1
[2], 18  s.	18	1
[2], [1] 2-22  s.	2	1
[2], [1] 2-14  s.	11	1
[X], 107 s.	6	1
[XXXIV], 136 s.	24	1
S. 1-332	2	1
[XL], 318 s.	48	1
[XLIV], 268 s.	48	1
[LXII], 112  s.	27	1
[2] s., s. 29-35, [1] s.	4	1
[2] s., s. [17]-28	41	1
[2] s., s. 9-15, [1] s.	19	1
[2] s., s. 25-32, VIII s.	46	1
[IV], 62 s.	7	1
121 s., 6 kartor och 2 tab.	3	1
[4], 85 s., [7] kuval.	9	1
[IV], 141 s.	32	1
172, [7] s.	32	1
VII, 498, [2] s.	32	1
562, [2] s.	36	1
[IV], 29 s.	32	1
469, [5] s.	32	1
[XXXV], 36, 14 s.	32	1
[XXX], 133 s.	40	1
166, [1] s., [1] kuvas.	32	1
[XXXII], 509 s.	40	1
S. 245-262.	32	1
S. 161-244	5	1
S. 135-176.	5	1
S. 87-133.	44	1
S. 71-85.	40	1
S. 235-302.	5	1
S. 1-234.	9	1
S. 201-275.	32	1
S. 107-128.	5	1
S. 191-267.	40	1
173 s., 1 karta	12	1
131, [VII] s.	56	1
2 nid. (92, 139 s.)	32	1
S. 115-254.	32	1
8, XXXIII, 668 [i.e. 672] s., [2] lehteä	5	1
31, [XLIX] s.	5	1
52 s., 2 pl.	40	1
54 s., 8 pl., 2 kartor	5	1
[IV], 192 s.	36	1
[VI], 164 s.	32	1
[IV], 433 s.	32	1
[IV], 427 s.	36	1
[IV], 380 s.	9	1
[VII], 380 s.	46	1
[VII], 436 s.	7	1
[IV], 378 s.	42	1
[1], 10 s.	2	1
78 s., 3 planscher	6	1
[XI], 368 s.	6	1
[4], 30, [1] s., [2] kuval.	31	1
271 s., och 8 tabb.	6	1
5, 936, 29 s.	6	1
[VIII], 134 s.	44	1
[VII], 135 s.	38	1
453 s.	45	1
90, 42 s.	29	1
119, 120 s.	45	1
[IV], 88 s.	52	1
S. 145-207.	3	1
S. 221-232.	65	1
S. 1-23	5	1
S. 61-222.	36	1
84 s., tabeller.	77	1
S. 301-325.	3	1
101 s., [3] ilmoitussivua	10	1
S. 109-115.	2	1
S. 1-107.	25	1
S. 151-163.	8	1
112, 87 s.	46	1
S. 111-150.	26	1
S. 89-99.	11	1
S. 73-87.	35	1
1856, s. 215-252; 1857, s. 1-14, 261-266; 1858, s. 335-359.	31	1
S. 255-280.	16	1
S. 163-224.	46	1
S. 1-109.	16	1
S. 1-194	16	1
III-VI, 76 s.	16	1
24 silhuetter	2	1
S. 125-140.	24	1
S. 17-116	16	1
S. 159-301.	1	1
[IV], 38, 101 s.	16	1
[V], 125 s.	24	1
6 vihkoa, 96 s.	24	1
71 s., tabell.	16	1
S. 189-195.	3	1
S. 10-53.	2	1
492 s.	16	1
S. 159-184.	28	1
VIII, 509 s.	26	1
[8], 497 s.	29	1
2 nidettä (106, [7] ; 160, [4] s.)	58	1
74, XXIII s.	27	1
[VIII], 153, [XIV] s.	36	1
41, [8] s.	54	1
2 osaa (72 s., 16 s. teko-tauluja, 132 s., 16 s. teko-tauluja)	29	1
[VIII], 307 s.	8	1
S. 133-291	39	1
14 s., 1 karta	32	1
[VIII], 750 s.	33	1
1 sävelmäkokoelma (24 s.)	35	1
[8], 263, [24] s.	46	1
[XIX], 156 s.	95	1
[4], 1144 s.	42	1
2 osaa (524, 556 s.)	50	1
52 s. 16:o.	20	1
2 s., [4] kuvalehteä	3	1
3 osaa (103, 83, 118 s.)	3	1
2 osaa ([2], VI, 573; [2], 493, [6] s.)	52	1
2 osaa (187, 106 s.)	3	1
1-2 vihko (60 s.)	48	1
[VII], 183 s.	37	1
IV, [1], 73 s.	3	1
[4], 50 s., 5 kuval., 1 karttal.	13	1
40, 195 s.	2	1
141 s., 5 pl.	32	1
III, 171 s.	3	1
62, [24] s.	34	1
232 s., 9 ill.	36	1
III, 100 s.	32	1
III, 202 s.	36	1
11 s., och 9 pl.	2	1
14      s.	4	1
Ss. 109-135, 673-691	2	1
128, [141], [123] s.	16	1
[4], 170, [1] s.	20	1
28 s., [3] kuvalehteä, [2] karttalehteä	48	1
xviii, 337 s., [18] kuvalehteä, [3] karttalehteä	2	1
XXV, 716 s., [16] kuvalehteä (1 taitettuna), [1] karttalehti taitettuna	2	1
236, [XVI] s.	2	1
[4], [2] s.	18	1
XXXVI, 10, [16], XX, 138, II, [2] s., VI [po. IV] lehteä, [3] kuvalehteä, [1] karttalehti	2	1
166 palsta	2	1
IV, 405 s.	2	1
140, V s.	32	1
S. 81-84.	24	1
XVI, IV, 140 s.	6	1
40 s., [6] kuvalehteä	92	1
55 s., 5 pl.	2	1
67 s., [16] kuvalehteä	28	1
95 s. +	2	1
[210] s.	1	1
[414] s.	2	1
[243] s.	2	1
S. 161-265.	2	1
90 s., 6 pl.	2	1
[41] s., 1 tab.	2	1
S. [79]-126	2	1
29 s., 2 kartor	467	1
[93] s.	2	1
35 s., 1 karta	2	1
11 s., 1 karta	16	1
18 s., 1 pl.	2	1
40 s., 2 lehteä	13	1
3 osaa (49, [1]; 44, [1]; 45, [2] s.)	2	1
S. 1-144.	2	1
9 + 15 s.	20	1
[374] s.	42	1
[150] s.	2	1
[113] s.	20	1
[283] s., 20 pl.	2	1
322 s., 15 pl.	28	1
[624] s.	31	1
[706] s.	32	1
[723] s.	2	1
[987] s.	2	1
1047 s.	2	1
[124] s.	2	1
116 s., 1 pl.	2	1
[2], XLVII s.	24	1
[198] s.	20	1
[25] s.	2	1
[147] s., 3 kartor	2	1
[203] s., annonser.	2	1
[1], 46 s., [2] kuvalehteä	2	1
127, [7] s.	2	1
S. 193-206.	2	1
713 s.	2	1
[75] s.	2	1
2 osaa (336, 914 s.)	2	1
49 s., 8 kuvaa ja kartta	2	1
23 s., 6 kuval.	8	1
[126] s., 4 pl.	2	1
[127] s.	2	1
[326] s.	2	1
[332] s.	2	1
S. 131-182.	2	1
[159] s.	2	1
[151] s.	2	1
[260] s.	2	1
[452] s.	2	1
2 vihkoa (207, 193 s.)	2	1
2 osaa (292, 241 s.)	2	1
[691] s.	2	1
[338] s.	2	1
[147] s.	2	1
[494] s.	2	1
XII, 191 s.	2	1
S. 450-462.	2	1
S. 73-94.	2	1
S. 57-111.	2	1
S. 47-56.	2	1
[223] s.	2	1
[415] s.	2	1
[544] s., 1 liite.	2	1
XVI, [1], 756, XII s., [1] kuval.	2	1
2 osaa (68, 56 s.)	2	1
816 s.	2	1
4, 40 s.	2	1
4, 287 s.	2	1
4, 95, V s.	2	1
504 s., 1 portr.	2	1
XXXII, 509 s.	2	1
69 s., [6] kuvalehteä	2	1
XIV, 121 s.	1853	1
4, III, 322 s.	2	1
XII, 228 s.	593	1
4, 20 s.	1031	1
6, 82 s.	266	1
[21] lehteä	1177	1
XXXI, 434 s.	240	1
2 vihkoa (163, 200 s.)	847	1
426 s., [2] lehteä taitettuina	187	1
12 vihkoa (920 s.)	186	1
12 vihkoa (940 s.)	157	1
S. 1-208.	222	1
91 s., tauluja ja kartta	94	1
1069 s.	27	1
49 s., kuva	6	1
[2], 1166 s.	59	1
493 s.	6	1
668 s.	6	1
S. 94-106	5	1
S. 79-93	24	1
S. 1-77	24	1
S. 177-203.	5	1
S. 81-142.	5	1
S. 35-80, kartta	24	1
S. 1-34.	24	1
S. 115-262, kartta	5	1
S. 1-87	22	1
301 s, (32 kuvalehteä)	3	1
142 s., 13 lehteä kuvia	5	1
XXIV, 82 s., [1] kuval.	5	1
VI, 78, [1] s.	5	1
419 s.	5	1
565 s.	5	1
27, [1] s., [9] karttalehteä, [1] taitekarttalehti	16	1
[4], 215, [1] s.	22	1
796 s.	24	1
981 s.	5	1
457 s.	24	1
11 s., 6 kuvaa	5	1
30 s., 7 kuvaa	5	1
23 s., 6 kuvaa	8	1
839 s.	5	1
105 s., [3] ilmoitussivua	5	1
120 s., [38] kuvalehteä	7	1
[?] s., à 6 kuvaa	32	1
82 s., 6 taulua	40	1
446 s., 3 taulua	5	1
63, [3] s.	5	1
412 s., 3 karttaa	3	1
450 s., 7 karttaa	5	1
30 s., 12 kuvaa	32	1
1772 s.	3	1
2 osaa (338, 48 s.)	5	1
12 nid. (945 s.)	3	1
1247 s.	36	1
16 s., 32 s. kuvia	3	1
[1], 96 s.	34	1
769 s.	16	1
XI, 710 s., [1] kuval.	8	1
1089 s.	3	1
479 s.	20	1
2 osaa (20, 24 s.)	3	1
691 s.	3	1
283 s. ja taulu	3	1
9 lehteä tekstiä, 80 lehteä kuvia	3	1
4 s. ja 6 kuvaa	20	1
236, 276 s.	5	1
211 s., kuva ja kartta	3	1
1253 s.	3	1
2 osaa (300 s., 658 s.)	3	1
844 s.	20	1
VIII, 144 s.	16	1
S. 73-103	20	1
S. 47-72	3	1
S. 71-89.	3	1
S. 52-70.	20	1
S. 34-51.	20	1
S. 143-302	32	1
S. 81-142	3	1
S. 1-80	18	1
71 s . ja kartta	20	1
106 s., 99 kuvaa, kartta	18	1
56 s., kuva, kartta	14	1
242 s., 2 kuval.	18	1
24 s., [8] kuvalehteä	20	1
136 s., [4] karttalehteä	16	1
16 s. ja tauluja.	20	1
3 osaa (64, 218, 129 s.)	8	1
2 osaa (192 s., 191 s.)	3	1
381,[8] s.	20	1
12 s., 6 kuvaa	20	1
574 s.	3	1
281 s., 1 taulu	16	1
8 osaa (151 s., 106 kuvaa)	16	1
[4], 160, [1] s.	16	1
8 s., 6 kuvaa	20	1
Osat 1-[7], 131 s.	20	1
33 s	16	1
225, [4] s.	20	1
2 osaa (48 s., 42 s.)	3	1
XIV, 474 s.	16	1
102 s., kartta	16	1
891 s.	3	1
314, [3] s.	16	1
18 s., [1] kuval.	20	1
30 s., [1] kuval.	16	1
959 s.	3	1
1114 s.	20	1
561 s.	3	1
575 s.	32	1
[4], 31; [4], 21 s.	28	1
46 s ja taulu	3	1
30 s. ja kuva	8	1
716 s.	3	1
135, [3] s.	3	1
[8], 123, [3] s.	3	1
[8], 140, [3] s.	3	1
[2], II, 49 s.	8	1
635 s.	3	1
