original	polished	Count
Hyyryläinen, Otto.	Hyyryläinen, Otto	2
Petander, F. L.	Petander, F. L	2
Reijonen, Erkki.	Reijonen, Erkki	2
Tiselius, Daniel.	Tiselius, Daniel	2
Dahl, Jonas.	Dahl, Jonas	2
Steinhofer, Friedrich Christoph.	Steinhofer, Friedrich Christoph	2
Nummelin, Emil.	Nummelin, Emil	2
Souvestre, Émile.	Souvestre, Émile	2
Sokolov, D.	Sokolov, D	2
Ternstedt, Johannes.	Ternstedt, Johannes	2
Lyytinen, M.	Lyytinen, M	2
Mickvitz, H. von.	Mickvitz, H. Von	2
Höcker, Gustav.	Höcker, Gustav	2
Schwartzberg, Henrik.	Schwartzberg, Henrik	2
Wright, Adolf von.	Wright, Adolf Von	2
Sarlin, Konstantin.	Sarlin, Konstantin	2
Sariola, Heikki.	Sariola, Heikki	2
Elna.	Elna	2
Sallmén, Adam Hjalmar.	Sallmén, Adam Hjalmar	2
Hårdh, Rafael.	Hårdh, Rafael	2
Huuskonen, Antero.	Huuskonen, Antero	2
Huovinen, Kusti.	Huovinen, Kusti	2
Roos, Gustaf.	Roos, Gustaf	2
Lindeman, Voldemar.	Lindeman, Voldemar	2
Londen, Lilly.	Londen, Lilly	2
Lilius, Anna.	Lilius, Anna	2
Lundqvist, August.	Lundqvist, August	2
Lindroos, Karl.	Lindroos, Karl	2
Friccius, Pierre de.	Friccius, Pierre De	2
Eutropius.	Eutropius	2
Purgold, Ludwig.	Purgold, Ludwig	2
Rosenmüller, Joh. Georg.	Rosenmüller, Joh. Georg	2
Rostedt, Robert.	Rostedt, Robert	2
Rautanen, Antti.	Rautanen, Antti	2
Rautell, Frans Anders.	Rautell, Frans Anders	2
Laveleye, Émile de.	Laveleye, Émile De	2
Parila, Tuomas.	Parila, Tuomas	2
Hjelt, Otto Jonatan.	Hjelt, Otto Jonatan	2
Haanpää, J.	Haanpää, J	2
Hellwald, Friedrich Anton Heller von.	Hellwald, Friedrich Anton Heller Von	2
Hellman, Juho.	Hellman, Juho	2
Kurtén, Lennart.	Kurtén, Lennart	2
Kellner, L.	Kellner, L	2
Heikel, Sofia Antoinette (Netta).	Heikel, Sofia Antoinette  Netta	2
Ikonen, Karl Leander.	Ikonen, Karl Leander	2
Fristedt, Johan Conrad August.	Fristedt, Johan Conrad August	2
Colman, Julia.	Colman, Julia	2
Björkenheim, Adolf Edvard.	Björkenheim, Adolf Edvard	2
Fennander, O. W.	Fennander, O. W	2
Ekelund, Bror Michael.	Ekelund, Bror Michael	2
Flach, Axel Wilhelm.	Flach, Axel Wilhelm	2
Vierimaa, Juho Eemil.	Vierimaa, Juho Eemil	2
Westerholm, Karl Uno Alexander.	Westerholm, Karl Uno Alexander	2
Kemmler, Gottlob.	Kemmler, Gottlob	2
Clarenburg, W.	Clarenburg, W	2
Drechsler, Yrjö.	Drechsler, Yrjö	2
Diana, Manuel Juan.	Diana, Manuel Juan	2
Ansas, Frans Ossian.	Ansas, Frans Ossian	2
Juuti, K. J.	Juuti, K. J	2
Brofeldt, Kaarlo.	Brofeldt, Kaarlo	2
Brandt, Christian Philip Heinrich.	Brandt, Christian Philip Heinrich	2
Wallace, Lewis.	Wallace, Lewis	2
Hårdh, R.	Hårdh, R	2
Hjelt, Otto.	Hjelt, Otto	2
Eetu T.	Eetu T	2
Boberg, O.	Boberg, O	2
Toukola, Aleks.	Toukola, Aleks	2
Blomberg, Arthur Oliver.	Blomberg, Arthur Oliver	2
Swift, Jonathan.	Swift, Jonathan	2
Blomberg, Karl Evert.	Blomberg, Karl Evert	2
Bettex, Frédéric.	Bettex, Frédéric	2
Bengel, Johan Albrecht.	Bengel, Johan Albrecht	2
Silfvenius, Karl Wilhelm.	Silfvenius, Karl Wilhelm	2
Silander, H. F.	Silander, H. F	2
Sihvonen, Fabian.	Sihvonen, Fabian	2
Mihailowa, E.	Mihailowa, E	2
Meyer, M. Wilh.	Meyer, M. Wilh	2
Senwall, Kaarlo Vilho.	Senwall, Kaarlo Vilho	2
Selmer, E.	Selmer, E	2
Grönlund, Karl.	Grönlund, Karl	2
Segersvärd, Otto Wilhelm.	Segersvärd, Otto Wilhelm	2
Schübeler, F. C.	Schübeler, F. C	2
Schiller, Ernst.	Schiller, Ernst	2
Schlatter, A.	Schlatter, A	2
Galanin, M.	Galanin, M	2
Marja S.	Marja S	2
Stenius, E.	Stenius, E	2
Sonck, Knut Emil.	Sonck, Knut Emil	2
Rousseau, Jean-Jacques.	Rousseau, Jean-jacques	2
Forsman, Ernesti.	Forsman, Ernesti	2
Suutarla, Zefanias.	Suutarla, Zefanias	2
Reade, Charles.	Reade, Charles	2
Paulli, Jakob.	Paulli, Jakob	2
Palander, Gunnar.	Palander, Gunnar	2
Putlitz, Gustav zu.	Putlitz, Gustav Zu	2
Kröger, David Konstantin.	Kröger, David Konstantin	2
Ohorn, Anton.	Ohorn, Anton	2
Kanninen, Juhana.	Kanninen, Juhana	2
Nordlund, Kleofas Immanuel.	Nordlund, Kleofas Immanuel	2
Neovius, Ernst Fredrik.	Neovius, Ernst Fredrik	2
Nordensvan, Georg.	Nordensvan, Georg	2
Nervander, Flora Helena.	Nervander, Flora Helena	2
Mecklin, Juhani Nikolai.	Mecklin, Juhani Nikolai	2
Krohn, K.	Krohn, K	2
Moberg, K. Ad.	Moberg, K. Ad	2
Jusélius, Axel.	Jusélius, Axel	2
Martensen, Hans Lassen.	Martensen, Hans Lassen	2
Mannelin, Johan Gustaf.	Mannelin, Johan Gustaf	2
Lydecken, Charlotta Maria.	Lydecken, Charlotta Maria	2
Macgregor, C. H. C.	Macgregor, C. H. C	2
Lundin, Hilda.	Lundin, Hilda	2
Jörgensen, Johannes.	Jörgensen, Johannes	2
Jönsson, N.	Jönsson, N	2
Ehrström, Erik.	Ehrström, Erik	2
Levón, Edvard Eliel.	Levón, Edvard Eliel	2
Carstens, C.	Carstens, C	2
Leppänen, Pekka.	Leppänen, Pekka	2
Carger, Hilda.	Carger, Hilda	2
Lehtonen, Matti.	Lehtonen, Matti	2
Jyrkänne, Herm.	Jyrkänne, Herm	2
Juutilainen, William Alfred.	Juutilainen, William Alfred	2
Lehto, F. E.	Lehto, F. E	2
Lankinen, J.	Lankinen, J	2
Lachmann, J. J.	Lachmann, J. J	2
Kåhlman, A.	Kåhlman, A	2
Kuusa, Pietari.	Kuusa, Pietari	2
Biese, Ernst.	Biese, Ernst	2
Kolde, Theodor.	Kolde, Theodor	2
Kilpinen, Oskari.	Kilpinen, Oskari	2
Keller, Helen.	Keller, Helen	2
Kattelus, Juhani.	Kattelus, Juhani	2
Kantele, Juho Emil.	Kantele, Juho Emil	2
Johansson, Gustaf.	Johansson, Gustaf	2
Harraden, Beatrice.	Harraden, Beatrice	2
Juslin, Wilh.	Juslin, Wilh	2
Jungell, Felix.	Jungell, Felix	2
Itkonen, Wilho.	Itkonen, Wilho	2
Setälä, Emile.	Setälä, Emile	2
Ilenius, Taavi.	Ilenius, Taavi	2
Ihle, Annette.	Ihle, Annette	2
Hancock, Irving.	Hancock, Irving	2
Eetu Lohipoika.	Eetu Lohipoika	2
Häggström, Lorentz Wilhelm.	Häggström, Lorentz Wilhelm	2
Mannerheim, Carl Gustaf Emil.	Mannerheim, Carl Gustaf Emil	2
Hummelin, Juho Werner.	Hummelin, Juho Werner	2
Howitz, Frants Johannes August Carl.	Howitz, Frants Johannes August Carl	2
Gyldén, Klas Hjalmar.	Gyldén, Klas Hjalmar	2
Heuch, Johan Christian.	Heuch, Johan Christian	2
Gröhn, H. G.	Gröhn, H. G	2
Grundmann, Paul.	Grundmann, Paul	2
Grundmann, J.	Grundmann, J	2
Herman J-n.	Herman J-n	2
Auvard, A.	Auvard, A	2
Aurén, P. W.	Aurén, P. W	2
Grape, P. O.	Grape, P. O	2
Granfelt, Eino.	Granfelt, Eino	2
Goldsmith, Oliver.	Goldsmith, Oliver	2
Flammarion, Camille.	Flammarion, Camille	2
Fabricius, Adam Kristoffer.	Fabricius, Adam Kristoffer	2
Alfthan, G. E. von.	Alfthan, G. E. Von	2
Clare, Austin.	Clare, Austin	2
Chamisso, Adelbert von.	Chamisso, Adelbert Von	2
Engeström, Johan Fredrik Mattias von.	Engeström, Johan Fredrik Mattias Von	2
Carnegie, Andrew.	Carnegie, Andrew	2
Edlund, G. W.	Edlund, G. W	2
Dufva, Uno Henrik Berndt.	Dufva, Uno Henrik Berndt	2
Dufva, Otto Th.	Dufva, Otto Th	2
Duhem, P.	Duhem, P	2
Dammann, J.	Dammann, J	2
Cobb, Sylvanus.	Cobb, Sylvanus	2
Sanio, C.	Sanio, C	2
Brax, Kaarle Emil.	Brax, Kaarle Emil	2
Böggild, Bernhard.	Böggild, Bernhard	2
Boothby, Guy.	Boothby, Guy	2
Bonsdorff, Karl Richard.	Bonsdorff, Karl Richard	2
Broom.	Broom	2
Hästesko, Alb.	Hästesko, Alb	2
Waliszewski, K.	Waliszewski, K	2
Boehm, Emil.	Boehm, Emil	2
Wadström, V.	Wadström, V	2
Wikander, C. W.	Wikander, C. W	2
Willebrand, Aug. von.	Willebrand, Aug. Von	2
Wetterhoff, Rosina.	Wetterhoff, Rosina	2
Björkman, L. E.	Björkman, L. E	2
Westphal, Otto.	Westphal, Otto	2
Sven i Österlid.	Sven I österlid	2
Wolff, Eugen.	Wolff, Eugen	2
Öhman, Hjalmar.	öhman, Hjalmar	2
Hedengren, J.	Hedengren, J	2
Sorsa, Hilda.	Sorsa, Hilda	2
Solstrand, P.	Solstrand, P	2
Schoultz, Gösta von.	Schoultz, Gösta Von	2
Bergqvist, Eric.	Bergqvist, Eric	2
Helin, Edv.	Helin, Edv	2
Hülphers, E. Walter A.	Hülphers, E. Walter A	2
Bauditz, Sophus.	Bauditz, Sophus	2
Barrière, Théodore.	Barrière, Théodore	2
Asikanus, Lina.	Asikanus, Lina	2
Ahlberg, P. A.	Ahlberg, P. A	2
Sahlan, Alfred.	Sahlan, Alfred	2
Törnudd, Alvar.	Törnudd, Alvar	2
Schlegel, Gustav.	Schlegel, Gustav	2
Qvigstad, J.	Qvigstad, J	2
Karola.	Karola	2
Zethelius, Ingeborg.	Zethelius, Ingeborg	2
l-r-l.	L-r-l	2
Zamenhof, L. L.	Zamenhof, L. L	2
Väänänen, Matti.	Väänänen, Matti	2
Plathan, Arthur.	Plathan, Arthur	2
Davis, Richard Harding.	Davis, Richard Harding	2
Wyckoff, Walter A.	Wyckoff, Walter A	2
Paul, Aksel.	Paul, Aksel	2
Merriman, Harry Seton.	Merriman, Harry Seton	2
Ottolengui, Rodrigues.	Ottolengui, Rodrigues	2
Savage, Richard Henry.	Savage, Richard Henry	2
-u.	-u	2
Myosotis palustris.	Myosotis Palustris	2
Tuulensuu, K. J.	Tuulensuu, K. J	2
Wingborg, F. A.	Wingborg, F. A	2
Salmelainen, Olli.	Salmelainen, Olli	2
Wikman, Otto.	Wikman, Otto	2
Hidén, Gust. A.	Hidén, Gust. A	2
Hidén, Carolus.	Hidén, Carolus	2
Wiener-Braunsberg, Josef.	Wiener-braunsberg, Josef	2
Kaselius, J.	Kaselius, J	2
Westergaard, Harald Ludvig.	Westergaard, Harald Ludvig	2
Vesterdahl, Verneri.	Vesterdahl, Verneri	2
Veste, Georg von der.	Veste, Georg Von Der	2
Jakobsson, A.	Jakobsson, A	2
Iverus, Iv.	Iverus, Iv	2
Haartman, B. von.	Haartman, B. Von	2
H. I-s.	H. I-s	2
Edvin.	Edvin	2
Velho, Vilho.	Velho, Vilho	2
Weitbrecht, Gottlieb Friedrich.	Weitbrecht, Gottlieb Friedrich	2
Webb, Sidney.	Webb, Sidney	2
Waurio, K. L.	Waurio, K. L	2
Godet, Frédéric.	Godet, Frédéric	2
Glöckner, J. G.	Glöckner, J. G	2
Gleye, Arthur.	Gleye, Arthur	2
Hofström, Wenny.	Hofström, Wenny	2
Ganivet, Angel.	Ganivet, Angel	2
Salovaara, Juuso.	Salovaara, Juuso	2
Ward, Humphry Mrs.	Ward, Humphry Mrs	2
Elfvik, P. A.	Elfvik, P. A	2
Ekblom, C. H.	Ekblom, C. H	2
Delitzsch, Franz.	Delitzsch, Franz	2
Weiss, Johannes.	Weiss, Johannes	2
En erfaren hönsskötare.	En Erfaren Hönsskötare	2
Sparre, Louis.	Sparre, Louis	2
Wallance, J. H.	Wallance, J. H	2
Lee, William.	Lee, William	2
Wallace, Donald Mackenzie.	Wallace, Donald Mackenzie	2
Walker, James.	Walker, James	2
Favorin, Edvard.	Favorin, Edvard	2
Waara, Ilo.	Waara, Ilo	2
Brausewetter, Ernst.	Brausewetter, Ernst	2
Braddon, M. E.	Braddon, M. E	2
Svanljung, Albert Fr.	Svanljung, Albert Fr	2
Boije, O. A.	Boije, O. A	2
Berzelius, J. J.	Berzelius, J. J	2
Bergstedt, Karl.	Bergstedt, Karl	2
Bergbom, Axel.	Bergbom, Axel	2
Wetterhoff-Asp, Sigurd.	Wetterhoff-asp, Sigurd	2
Appelberg, K. A.	Appelberg, K. A	2
Appelberg, Henrik.	Appelberg, Henrik	2
Andersin, Ernst Fr.	Andersin, Ernst Fr	2
Aminoff, T. J.	Aminoff, T. J	2
Salon-Kaiku.	Salon-kaiku	2
Suru.	Suru	2
Hemgren, Karl.	Hemgren, Karl	2
Tshirikoff, Ewgenij.	Tshirikoff, Ewgenij	2
Zilliacus, W.	Zilliacus, W	2
Young, Egerton R.	Young, Egerton R	2
Torén, Anders Waldemar.	Torén, Anders Waldemar	2
Witting, R. J.	Witting, R. J	2
Gea.	Gea	2
Hagfors, Johan Fridolf.	Hagfors, Johan Fridolf	2
Rosberg, J. E.	Rosberg, J. E	2
Göös, K.	Göös, K	2
Westerlund, Carl Agardh.	Westerlund, Carl Agardh	2
Huvineuvos.	Huvineuvos	2
Abercromby, John.	Abercromby, John	2
Thieme, Friedr.	Thieme, Friedr	2
Silla.	Silla	2
Sherrig, Z.	Sherrig, Z	2
Malm, Pekka.	Malm, Pekka	2
Theobaldt, Etty.	Theobaldt, Etty	2
Teräksinen, August.	Teräksinen, August	2
Törne, Elsa.	Törne, Elsa	2
Paatero, Paavo.	Paatero, Paavo	2
Ommerbo, Peter.	Ommerbo, Peter	2
Taskinen, Kaarlo.	Taskinen, Kaarlo	2
Tarvas, Armas.	Tarvas, Armas	2
Post, Hans von.	Post, Hans Von	2
Samberg, J. Wilh.	Samberg, J. Wilh	2
Rutström, A. C.	Rutström, A. C	2
Petersen, Fredrik.	Petersen, Fredrik	2
Szigligeti, Edvard.	Szigligeti, Edvard	2
Witikka, Janne.	Witikka, Janne	2
Alceste.	Alceste	2
Lönnrot, Oscar.	Lönnrot, Oscar	2
Svanljung, Knut.	Svanljung, Knut	2
Löfgren, Viktor.	Löfgren, Viktor	2
Panelius, Aina.	Panelius, Aina	2
Lydecken, Ch.	Lydecken, Ch	2
Alava, V.	Alava, V	2
Hisinger, F. L.	Hisinger, F. L	2
Karlsson, Gustaf Calixtus.	Karlsson, Gustaf Calixtus	2
Alkman, K. G.	Alkman, K. G	2
Kallas, Oskar.	Kallas, Oskar	2
Jauhiainen, F. K.	Jauhiainen, F. K	2
Lindroth, J. Ivar.	Lindroth, J. Ivar	2
Melan, L.	Melan, L	2
Meinander, Valter B.	Meinander, Valter B	2
Lindholm, Axel Sixtus.	Lindholm, Axel Sixtus	2
Hellsten, A. F.	Hellsten, A. F	2
Helander, Theodor.	Helander, Theodor	2
Ahlman, Gustaf.	Ahlman, Gustaf	2
Leopold, Irene.	Leopold, Irene	2
Laurila, J. K.	Laurila, J. K	2
M. H-nn.	M. H-nn	2
Gadd, Pehr.	Gadd, Pehr	2
Kuuskoski, Valma Maria.	Kuuskoski, Valma Maria	2
Krogius, Lars.	Krogius, Lars	2
Tre landtmän.	Tre Landtmän	2
Granlund, J. A.	Granlund, J. A	2
Prus, Boleslaw.	Prus, Boleslaw	2
Förster, Paul.	Förster, Paul	2
Hultin, Herman.	Hultin, Herman	2
Kirton, J. W.	Kirton, J. W	2
Kihlman, Alfred.	Kihlman, Alfred	2
Prest.	Prest	2
En jurist.	En Jurist	2
Schönberg-Erken, Henriette.	Schönberg-erken, Henriette	2
Schöldström, Birger.	Schöldström, Birger	2
Schwab, Gustav.	Schwab, Gustav	2
Forsius, Alva.	Forsius, Alva	2
Forsberg, Fr.	Forsberg, Fr	2
Forsander, Emil.	Forsander, Emil	2
Fontell, I. W.	Fontell, I. W	2
Stökl, Helene.	Stökl, Helene	2
Merabov, G. A.	Merabov, G. A	2
Schippel, Max.	Schippel, Max	2
Holm, Karl Emil.	Holm, Karl Emil	2
Stevenson, Burton E.	Stevenson, Burton E	2
Stern, Jak.	Stern, Jak	2
Gauffin, Arthur.	Gauffin, Arthur	2
Estlander, J. J.	Estlander, J. J	2
Avellan, Niilo J.	Avellan, Niilo J	2
Stead, William T.	Stead, William T	2
Moberg, K. A.	Moberg, K. A	2
Stenius, Sigurd.	Stenius, Sigurd	2
Järnefelt, A. A.	Järnefelt, A. A	2
Stahre, A.	Stahre, A	2
Spencer, Herbert.	Spencer, Herbert	2
Borg, Johannes.	Borg, Johannes	2
Degerholm, Emelie.	Degerholm, Emelie	2
Solntsev, Sergei.	Solntsev, Sergei	2
Ehrström, Eric O. W.	Ehrström, Eric O. W	2
Andersson, Oscar.	Andersson, Oscar	2
Clark, Francis E.	Clark, Francis E	2
Eckermann, Johann Peter.	Eckermann, Johann Peter	2
Alfthan, Ingeborg von.	Alfthan, Ingeborg Von	2
Aan.	Aan	2
Streng, A. E.	Streng, A. E	2
Rein, Karl Aleksander.	Rein, Karl Aleksander	2
Sohlman, K. V.	Sohlman, K. V	2
Östling, G. J.	östling, G. J	2
Friedmann, Hermann.	Friedmann, Hermann	2
En lärarinna.	En Lärarinna	2
Rudin, W.	Rudin, W	2
Frelander, Irene.	Frelander, Irene	2
Öller, Uno.	öller, Uno	2
Bensow, S. C.	Bensow, S. C	2
Andring, E. A.	Andring, E. A	2
Sivunen, S.	Sivunen, S	2
Åkesson, Anna.	åkesson, Anna	2
Sippola, Saima.	Sippola, Saima	2
Öhman, C. A.	öhman, C. A	2
Westerlund, A. W.	Westerlund, A. W	2
Ahonius, Karl Severin.	Ahonius, Karl Severin	2
Oganovski, N. P.	Oganovski, N. P	2
Rosen, Julius.	Rosen, Julius	2
Roquette, Otto.	Roquette, Otto	2
Roosevelt, Theodore.	Roosevelt, Theodore	2
Päiviö, Juho.	Päiviö, Juho	2
Morrison, Arthur.	Morrison, Arthur	2
Ouida.	Ouida	2
Šiško, L.	Šiško, L	2
Puupponen, Jaakko.	Puupponen, Jaakko	2
Zilliacus, Allan.	Zilliacus, Allan	2
Green, K. A.	Green, K. A	2
Minni, J. W.	Minni, J. W	2
Ylander, Johan Eliel.	Ylander, Johan Eliel	2
Ritoniemi, V. J. G.	Ritoniemi, V. J. G	2
Högman, Volter.	Högman, Volter	2
Prydz, Alvilde.	Prydz, Alvilde	2
Wolkenstein, Ljudmila.	Wolkenstein, Ljudmila	2
Povel, Frank.	Povel, Frank	2
Wallgren, Axel.	Wallgren, Axel	2
Walleen, C. A.	Walleen, C. A	2
Wahlbeck, Edit.	Wahlbeck, Edit	2
Wilenius, Wald.	Wilenius, Wald	2
Tötterman, Aug.	Tötterman, Aug	2
Ranta, Vilho.	Ranta, Vilho	2
Pierson, A. T.	Pierson, A. T	2
Rangabé, A. R.	Rangabé, A. R	2
Pfaler, K. A.	Pfaler, K. A	2
Tesche, E. A.	Tesche, E. A	2
Rainio, Yrjö.	Rainio, Yrjö	2
Peltonen, Aug. F.	Peltonen, Aug. F	2
Levertin, Oscar.	Levertin, Oscar	2
Sundell, I. A.	Sundell, I. A	2
Parvus.	Parvus	2
Pannekock, Anton.	Pannekock, Anton	2
Noreen, Erik.	Noreen, Erik	2
Smeds, Karl.	Smeds, Karl	2
Korff, S. A.	Korff, S. A	2
Macleod, Fiona.	Macleod, Fiona	2
Sewell, Anna.	Sewell, Anna	2
Montonen, Arvid.	Montonen, Arvid	2
Paavo-Kallio, Valfrid.	Paavo-kallio, Valfrid	2
Holmberg, Einar.	Holmberg, Einar	2
Seiling, Max.	Seiling, Max	2
Otterström, Andreas.	Otterström, Andreas	2
Ottelin, Karl.	Ottelin, Karl	2
Finander, Albin.	Finander, Albin	2
Schauman, Björn.	Schauman, Björn	2
Sjöblom, Walter.	Sjöblom, Walter	2
Ranta, Raiju.	Ranta, Raiju	2
Nyman, G. J.	Nyman, G. J	2
Power, P. B.	Power, P. B	2
Rosenberg, G.	Rosenberg, G	2
Raleigh, Thomas.	Raleigh, Thomas	2
Pipping, Elna.	Pipping, Elna	2
Norlind, Tobias.	Norlind, Tobias	2
Nordman, Anna.	Nordman, Anna	2
Nordau, Max.	Nordau, Max	2
Nielsen, Hans.	Nielsen, Hans	2
Nenonen, Wilfred.	Nenonen, Wilfred	2
Kringen, Olav.	Kringen, Olav	2
Krag, Vilhelm.	Krag, Vilhelm	2
Kraepelin, Karl.	Kraepelin, Karl	2
Konow, Evert von.	Konow, Evert Von	2
Kochs, E.	Kochs, E	2
Kjaer, Nils.	Kjaer, Nils	2
Kirjarinta, Jalmari.	Kirjarinta, Jalmari	2
Numers, Gunnar von.	Numers, Gunnar Von	2
Nordström, J. E.	Nordström, J. E	2
Olsson-Seffer, Pehr.	Olsson-seffer, Pehr	2
Hackman, Oskar.	Hackman, Oskar	2
Olrik, Axel.	Olrik, Axel	2
Naryschkin, D.	Naryschkin, D	2
Märten, Lu.	Märten, Lu	2
Modeen, Hjalmar.	Modeen, Hjalmar	2
Mickwitz, Paul.	Mickwitz, Paul	2
Keravuori, Elin.	Keravuori, Elin	2
Mattsson, M.	Mattsson, M	2
Manuel, Eugène.	Manuel, Eugène	2
Alm, Gustav.	Alm, Gustav	2
Luoma, Helena.	Luoma, Helena	2
Lundell, Oscar.	Lundell, Oscar	2
Granit, A. W.	Granit, A. W	2
Magnevill, Anders.	Magnevill, Anders	2
Macleod, Mary.	Macleod, Mary	2
Sepia.	Sepia	2
Karjalainen, Kasper.	Karjalainen, Kasper	2
Arvi K.	Arvi K	2
Lindborg, Karl Johan.	Lindborg, Karl Johan	2
Lönnbohm, Olga.	Lönnbohm, Olga	2
Lindberg, Björn.	Lindberg, Björn	2
Löfberg, J.	Löfberg, J	2
Lyytinen, Emerik.	Lyytinen, Emerik	2
Luscombe, Elisabeth.	Luscombe, Elisabeth	2
Kairamo, Hugo.	Kairamo, Hugo	2
Luoma, Ernst Jaakko Konstantin.	Luoma, Ernst Jaakko Konstantin	2
Kahra, Aatami.	Kahra, Aatami	2
Losinsky, Eugen.	Losinsky, Eugen	2
Fahler, Alfred.	Fahler, Alfred	2
Järnefelt, John.	Järnefelt, John	2
Loewengard, Max.	Loewengard, Max	2
Kramer, Anders.	Kramer, Anders	2
Korsström, Herman.	Korsström, Herman	2
Koponen, Alb.	Koponen, Alb	2
Lindström, G.	Lindström, G	2
Kræmer, Alexis v.	Kræmer, Alexis V	2
Lindroos, K.	Lindroos, K	2
Liljeblom, Elin Adèle.	Liljeblom, Elin Adèle	2
Konow, Agnes von.	Konow, Agnes Von	2
Liefde, J. de.	Liefde, J. De	2
-r-t.	-r-t	2
Kokoschkin, Th.	Kokoschkin, Th	2
Enckell-Bronikowsky, Arvid.	Enckell-bronikowsky, Arvid	2
Pyysalo, Sakari.	Pyysalo, Sakari	2
Johnsson, Helmi.	Johnsson, Helmi	2
Leroux, Gaston.	Leroux, Gaston	2
Emeleus, E. V.	Emeleus, E. V	2
Anna Mathilda Cecilia Johannesdotter.	Anna Mathilda Cecilia Johannesdotter	2
A. L-m.	A. L-m	2
Leino, Vilho.	Leino, Vilho	2
Leiner, J. H.	Leiner, J. H	2
Leikku, J.	Leikku, J	2
Jakubow, A.	Jakubow, A	2
Ebner-Eschenbach, Marie von.	Ebner-eschenbach, Marie Von	2
Inkilä, Arvo.	Inkilä, Arvo	2
Hämäläinen, Kalle.	Hämäläinen, Kalle	2
Hämäläinen, A. H.	Hämäläinen, A. H	2
Willebrand, R. F. von.	Willebrand, R. F. Von	2
A. H-i.	A. H-i	2
Hultman, Eric.	Hultman, Eric	2
Wiik, K. H.	Wiik, K. H	2
Hultin, Hj.	Hultin, Hj	2
Huhta, Matti.	Huhta, Matti	2
Hornanlinna, Rikhard.	Hornanlinna, Rikhard	2
Hopkins, Ellice.	Hopkins, Ellice	2
Åkerblom, K. V.	åkerblom, K. V	2
Wetterhoff, Fritz.	Wetterhoff, Fritz	2
Holmberg, M.	Holmberg, M	2
Ährenström, D. A.	ährenström, D. A	2
Östergren, Anna.	östergren, Anna	2
Hjelt, Oskar Immanuel.	Hjelt, Oskar Immanuel	2
Carlsén-Hartman, Cé́lia.	Carlsén-hartman, Cé́lia	2
Travers-Borgström, Arthur.	Travers-borgström, Arthur	2
Byman, L. L.	Byman, L. L	2
Burman, Paul.	Burman, Paul	2
Wasenius, K. F.	Wasenius, K. F	2
Hevésy, Ludvig.	Hevésy, Ludvig	2
Hetsch, G. F.	Hetsch, G. F	2
Hertz, Henrik.	Hertz, Henrik	2
Henschen, S. E.	Henschen, S. E	2
Henning, H.	Henning, H	2
Fircks, Curt.	Fircks, Curt	2
Yrjö-Koskinen, Th.	Yrjö-koskinen, Th	2
H. H-nen.	H. H-nen	2
Helander, Niilo.	Helander, Niilo	2
Wuorela, Kyösti.	Wuorela, Kyösti	2
Wulff, Th.	Wulff, Th	2
Heisalo, Lauri.	Heisalo, Lauri	2
Heinonen, Aukusti.	Heinonen, Aukusti	2
Voipio, Aino.	Voipio, Aino	2
Heimo, Kauko.	Heimo, Kauko	2
Vivekananda, Swami.	Vivekananda, Swami	2
Klingstedt, F. W.	Klingstedt, F. W	2
Bouchot, Jean.	Bouchot, Jean	2
Vagabond.	Vagabond	2
Uggla, G. A.	Uggla, G. A	2
Winter, Reinhold.	Winter, Reinhold	2
Winning, August.	Winning, August	2
Hedberg, Frans.	Hedberg, Frans	2
Wilkman, A. J.	Wilkman, A. J	2
Hastings, H. L.	Hastings, H. L	2
Wikner, Per.	Wikner, Per	2
Hardy, Thomas.	Hardy, Thomas	2
Vihonen, Alli.	Vihonen, Alli	2
Vigny, Alfred de.	Vigny, Alfred De	2
Wide, Anders.	Wide, Anders	2
Weyerstall, Otto.	Weyerstall, Otto	2
Vestlin, Konrad.	Vestlin, Konrad	2
Wessman, F.	Wessman, F	2
Westerlund, Sakari Adolf.	Westerlund, Sakari Adolf	2
Hakulinen, J. H.	Hakulinen, J. H	2
Wesén, Arne.	Wesén, Arne	2
Harboe, Paul.	Harboe, Paul	2
Haimila, E.	Haimila, E	2
Söderlund, Hans.	Söderlund, Hans	2
Haulivuori, Kaarlo Hemmo.	Haulivuori, Kaarlo Hemmo	2
Veistola, E.	Veistola, E	2
Wegelius, K. A.	Wegelius, K. A	2
Haapanen, Emmi.	Haapanen, Emmi	2
Haapanen, Eino.	Haapanen, Eino	2
Laicus, Filip.	Laicus, Filip	2
Södergran, Edith.	Södergran, Edith	2
Kolme maamiestä.	Kolme Maamiestä	2
Björkenheim, Edv. A.	Björkenheim, Edv. A	2
Björkenheim, Carl Gustaf.	Björkenheim, Carl Gustaf	2
Grillparzer, Franz.	Grillparzer, Franz	2
Gibier, Paul.	Gibier, Paul	2
Geissler, Moritz.	Geissler, Moritz	2
Geijerstam, Karl af.	Geijerstam, Karl Af	2
Il-o.	Il-o	2
Gebhard, Hedvig.	Gebhard, Hedvig	2
Hedvall, Ruth.	Hedvall, Ruth	2
Stenius, Einar.	Stenius, Einar	2
Stenberg, Herman.	Stenberg, Herman	2
Fullerton, Alexander.	Fullerton, Alexander	2
Uusikylä, A.	Uusikylä, A	2
Freytag, Gustav.	Freytag, Gustav	2
Fournier, Alfr.	Fournier, Alfr	2
