Name	Count
Tarkiainen, Viljo.	 15
Thesleff, L.	 15
Torrey, R. A.	 15
Walakorpi, U. W.	 15
Alan, Henric Michelsson.	 14
Colliander, O. I.	 14
Dostojevski, F. M.	 14
Ivalo, Santeri	 14
Järvi, T. H.	 14
Juuti, Kustaa Jonatan	 14
Kares, K. R.	 14
Kiljander, Ludvig Gabriel.	 14
Kilpeläinen, E.	 14
Löfman, O. W.	 14
Lönneström, K.	 14
Mäkinen, Antti	 14
Niemi, Aukusti Robert	 14
Oksanen, A.	 14
Oksanen, Kaarlo.	 14
Onerva, L.	 14
Palomaa, Veikko.	 14
Runa.	 14
Skutnabb, Akseli.	 14
Strukel, M.	 14
Suonio.	 14
Tarkkanen, Antti	 14
Thomasson, Pehr.	 14
Tuomas	 14
Veijola, Yrjö.	 14
Vuoritsalo, Nuutti.	 14
Ericus Erici Sorolainen	 13
Europaeus, D. E. D.	 13
Granfelt, O. Hj.	 13
Hästesko, F. A.	 13
Kajava, Yrjö	 13
Keinänen, S. A.	 13
Laitinen, Aatu	 13
Lindén, K. E.	 13
Louhivuori, O. W.	 13
Macduff, J. R.	 13
Päivärinta, Jaakko Haniel	 13
Rantakari, K. N.	 13
Ruuth, Martti.	 13
Savola, Alb.	 13
Sirola, Yrjö.	 13
Starbäck, C. Georg.	 13
Sucksdorff, Vilh.	 13
Sundman, Gösta.	 13
Talmage, T. De Witt.	 13
Tanner, V.	 13
Vennola, J. H.	 13
Wiklund, K. B.	 13
Yrjö-Koskinen, E. S.	 13
A-ï-a.	 12
Alanus, Abrahamus Claudii	 12
Brotherus, V. F.	 12
Carstenius, Henricus Henrici, vanh.	 12
E. L-n.	 12
Gripenberg, G. A.	 12
Hagelstam, Wentzel.	 12
Hagfors, K. J.	 12
Hahl, Jalmari.	 12
Hällstén, K.	 12
Hannikainen, K. O. G.	 12
Jahnsson, Evald Ferdinand	 12
Kekkonen, Jalmari	 12
K. H. T.	 12
Kilpi, Volter	 12
Korhos-Heikki.	 12
Krohn, Ilmari.	 12
Laurentius Petri Aboicus.	 12
Lavonius, W. A.	 12
Levänen, S.	 12
Maunu, J. A.	 12
Miller, J. R.	 12
Pajula, J. S.	 12
Palomaa, M. H.	 12
Pärnänen, Aapo.	 12
Paunu, U.	 12
Poppius, B.	 12
Reijonen, Juho.	 12
Relander, H. M. J.	 12
Runeberg, J. W.	 12
Samuli S.	 12
Uschakoff, I.	 12
Wells, H. G.	 12
Westerlund, F. W.	 12
Wrede, K. A.	 12
Barratt, T. B.	 11
Berg, Alfr.	 11
Blomstedt, Yrjö	 11
Castrén, Zachris.	 11
Fabritius, L. J.	 11
Fagerlund, L. W.	 11
Foerster, Fr. W.	 11
Granö, J. G.	 11
Hallstén, Ilmi.	 11
Hedengren, Edv.	 11
Homén, E. A.	 11
Jääskeläinen, Kaapro.	 11
Killinen, Kust.	 11
Kolster, Rud.	 11
Korpisaari, Paavo	 11
Laurila, K. S.	 11
Leiviskä, Iivari.	 11
Liipola, Heikki.	 11
Manninen, Antti	 11
Mantere, Oskari.	 11
Merikoski, K.	 11
Meyer, F. B.	 11
Salminen, Väinö.	 11
Schildt, Runar.	 11
Stretton, Hesba.	 11
Thillot, Alfr.	 11
Wilskman, Atle.	 11
Alkio.	 10
Arenius, Olaus Magni	 10
Blicher-Clausen, J.	 10
Bonsdorff, W.	 10
Busemann, L.	 10
Ekebom K. G.	 10
Evald J.	 10
Fedotov, N.	 10
Forsman, Jaakko.	 10
Hannikainen, P. W.	 10
Helander, Antti Daniel.	 10
Hemmo, Kaarlo.	 10
Hirvisalo, K. F.	 10
Kalke, Kosti	 10
Kallas, Aino	 10
Karvonen, A.	 10
Kijanen, Pekka.	 10
Lang, J. N.	 10
Laurbecchius, Isaacus Petri	 10
Lax, Hj.	 10
Lemström, Henricus	 10
Lindforss, C. M.	 10
Mikkola, J. J.	 10
Mikszáth, Kálmán.	 10
Mollerus, Arvidus Christiani	 10
Neovius, E. R.	 10
Nyberg, Huugo.	 10
O. K.	 10
Pipping, W.	 10
Poukka, K. A.	 10
Riisberg, Severinus Johannis	 10
Ronkainen, H.	 10
Sarlin, A. J.	 10
Schultén, M. W. af.	 10
Sirenius, Sigfrid	 10
Sivers, Henric Jacob.	 10
Snellman, A. H.	 10
Snellman, Paavo.	 10
Soikkeli, Kaarle.	 10
Stenberg, E. A.	 10
Stenij, Edv.	 10
Tamminen, Em.	 10
Tanttu, Kasperi.	 10
Tres.	 10
Vanamo, Kaarlo.	 10
Alanen, Yrjö J. E.	  9
Bäck, A. J.	  9
Backman, Woldemar.	  9
Balzac, Honoré de.	  9
Bonsdorff, Ilmari	  9
Calamnius, Ilmari.	  9
Cavander, Christianus Johannis	  9
Friberg, Maikki.	  9
Hammar, Kaarlo Aukusti.	  9
Helander, B. H.	  9
Helminen, Heimo	  9
Hermelin, S. G.	  9
Holberg, Ludvig	  9
Jalava, Antti	  9
Järvi, K. A.	  9
J.-nen.	  9
Johansson, Osc. V.	  9
Justander, Ericus Johannis	  9
Juusela, Väinö.	  9
Juvelius, J. W.	  9
Koskimies, Aukusti Valdemar	  9
Krohn, Helmi	  9
Lagus, Wilhelmus Gabriel	  9
Liakka, Niilo.	  9
Lindström, Kössi.	  9
Meriläinen, Heikki	  9
Nemo.	  9
Neovius-Nevanlinna, L.	  9
Nyberg, Berndt Mikael.	  9
Ottelin, F. A.	  9
Paasikivi, J. K.	  9
Päiviö, Aku	  9
Ponkala, E. W.	  9
Rotilainen, Hijoppi.	  9
Sarlin, K. K.	  9
Schultén, Aug. af.	  9
Schvindt, Fr. M.	  9
Segerstedt, Albrekt Julius.	  9
Stenroos, K. E.	  9
Szinnyei, József.	  9
Uhrström, Vilhelm.	  9
Unonius, K. J. W.	  9
Viljanen, V. M. J.	  9
Wallensköld, A.	  9
Wexionius, Olaus Olai	  9
Widenius, K. A.	  9
Wretlind, E. W.	  9
-a -g	  8
Appelqvist, Hj.	  8
Arppe, N. J.	  8
Atra, Kaarlo.	  8
Autere, Oskari.	  8
Bergh, Mimmi	  8
Björkenheim, Edv.	  8
Blomqvist, T. J.	  8
Bonsdorff, A.	  8
Brummer, O. J.	  8
Carlstedt, A. V.	  8
Chesterton, G. K.	  8
Dreijer, Tord.	  8
Forsman, Kaarlo	  8
Gadolin, G.	  8
Grotenfelt, Arvi.	  8
Gustafsson, C.	  8
Heikinheimo, Olli	  8
Hellström, F. E.	  8
Holma, Harri	  8
Huhtala, Kyösti.	  8
Hukkinen, Yrjö	  8
Jaakkola, K.	  8
Jalander, Y. W.	  8
James, D.	  8
Jokinen, Eeli	  8
Kaarne, Antti.	  8
Karjalainen, K. F.	  8
Kivialho, K.	  8
Kivijärvi, Erkki	  8
Klaveness, Thv.	  8
Kohonen, A.	  8
Kolkkala, Väinö.	  8
Krogerus, V. J. G.	  8
Lithovius, Isaacus Michaelis	  8
Lodbrok.	  8
Malin, V.	  8
Meinander, K. K.	  8
Müller, J. P.	  8
Niemi, Vihtori.	  8
Nyman, Severi.	  8
Pallin, J. R.	  8
Partanen, L. W.	  8
Sahlstén, P. A.	  8
Siljo, Juhani	  8
Snellman, Henricus	  8
Soldan-Brofeldt, Venny.	  8
Stadius, Uno.	  8
Ståhlberg, Israël	  8
Šubert, G. L.	  8
Thors, Mårten.	  8
Törner, Fabianus.	  8
Valvanne, Väinö.	  8
Waaranen	  8
Waerland, Are.	  8
Wesala, Kaarlo.	  8
Aarnio, B.	  7
Ahola, Wilho.	  7
Äimä, F.	  7
Åkerblom, J. F.	  7
Aura	  7
Billman, P. M.	  7
Blom, Pehr M.	  7
Blomqvist, A. G.	  7
Boisman, A. W.	  7
Borenius, Tancred.	  7
Celsius, Olavus	  7
Elimaeus, Olaus Erici	  7
Emporagrius, Ericus Gabrielis	  7
Eskola, Pentti	  7
Forsman, Juho Rudolf.	  7
Gabrielsson, K. A.	  7
Gånge Rolf.	  7
Grönholm, Väinö.	  7
Hämeen-Anttila, V.	  7
Hannikainen, P. J.	  7
Hannula, J. R.	  7
Hearn, Lafcadio.	  7
Heikel, B. W.	  7
Heman, G. A.	  7
Hildén, K. Aug.	  7
Humu, Martti	  7
Ilmonen, S.	  7
Ingemann, B. S.	  7
Jacobson, Efr.	  7
Janson, Ture.	  7
Jansson, Uno.	  7
Jussila, Juho.	  7
Kainulainen, Ruupert.	  7
Kallio, J. E.	  7
Kallio, V. J.	  7
Karttunen, K. I.	  7
Kerkkola, I. E.	  7
Kilpi, O. K.	  7
Klemetti, Heikki	  7
Komulainen, Antti Vihtori	  7
Korevo, N. N.	  7
Korpikivi, Kyösti.	  7
Kustaa IV Aadolf	  7
Kuusela, Kustaa.	  7
Lähde, Vihtori.	  7
Laitinen, Taav.	  7
Laurelius, Olaus Laurentii	  7
Lindeman, Berndt Adolf.	  7
Lindgren, Bernh.	  7
Lindström, Ludvig.	  7
Malmberg, E. W.	  7
Miödh, Olaus	  7
Molière.	  7
Moring, K. A.	  7
Murros, Kaapo.	  7
Nääf, Wilhelmus Robertus	  7
Ohls, P. E.	  7
Paavilainen, H.	  7
Perälä, Väinö.	  7
Petrelius, A.	  7
Puukko, A. F.	  7
Rahikainen, Kaarlo Juho.	  7
Rauhala, K. W.	  7
Renvall, Tancred T.	  7
Reuter, C.	  7
Richter, F. E.	  7
Rinne, Juhani	  7
Saarelainen, K.	  7
Sauli, J. O.	  7
Schildt, Wolmar	  7
Sue, Eugène.	  7
Suvorov, P.	  7
Tiura, A. J.	  7
Topelius, Toini.	  7
Tudeer, L. O. Th.	  7
Tunkelo, J. H.	  7
Vergilius Maro, Publius.	  7
Wagner-Groben, C.	  7
Wright, V. von.	  7
Wuolijoki, Sulo.	  7
Ahlgren, J. E.	  6
Becker, A. E.	  6
Bergbom, Fredericus	  6
Bernstein, A.	  6
Bonar, Horatius.	  6
Böök, A. Th.	  6
Boxström, A.	  6
Cajander, Paavo	  6
Carlsson, A. W.	  6
C. E.	  6
Celander, G. M.	  6
Diedrich, J.	  6
Dragomirow, M.	  6
Ehrnrooth, Adelaïde.	  6
Fågel Blå.	  6
Flachsenius, Olaus Johannis.	  6
Forsman, W. V.	  6
Fransiska.	  6
Garshin, Wsevolod.	  6
Gestrin, E. T.	  6
Gestrinius, Ernestus Thomae	  6
Harvia, Yrjö	  6
Heinämaa, Siviä	  6
Heinricius, P. A.	  6
Hertzberg, Rafaël	  6
Heurlin, Maunu af.	  6
Hidén, K. J.	  6
Hilty, C.	  6
Hjelmman, J. V.	  6
Holmberg, Uno.	  6
Hurmerinta, K. V.	  6
Hymander, J. A. G.	  6
Jahnsson, A. W.	  6
Jansson, E.	  6
Järveläinen, T.	  6
Joutsen, O. A.	  6
J. S.	  6
Juvelius, Ericus	  6
Kaitila, I. V.	  6
Kallio, Jaakko Vihtori.	  6
Karvonen, J. J.	  6
Kiianlinna, Akseli Konrad.	  6
Kivekäs, K. F.	  6
Klingspor, Mauritz.	  6
Korhonen, Veikko	  6
Koskimies, Juho Rudolf.	  6
Koskinen, Heikki.	  6
Kouta, Aarni	  6
Kronman, A.	  6
Kuusisto, A. W.	  6
Lang, J. L.	  6
Larsson, L.	  6
Launis, Armas	  6
Laurosela, Jussi.	  6
Leadbeater, C. W.	  6
Liljeroos, J. E.	  6
Luoto, Kaarlo	  6
Lyytikäinen, Kosti.	  6
Malmivaara, Wilhelmi.	  6
Mancelius, Georgius	  6
Mannermaa, J. A.	  6
Mantere, Niilo.	  6
Marttini, Iivana.	  6
Nevanlinna, E.	  6
Nordberg, Wivi.	  6
Nordström, Väinö.	  6
Nurho, Juho.	  6
Nygren, A. J.	  6
Öhrlund, Saimi.	  6
Olsson, P. Hj.	  6
Palmgren, A.	  6
Pietiläinen, Joh. Ev.	  6
Pitkäniemi, F. M.	  6
Pohjola, Jukka	  6
Porthan, Sigfridus Sigfridi	  6
Puhdaskoski, K. A.	  6
P. W.	  6
Rahkonen, Juho.	  6
Relander, V.	  6
Renström, Ericus	  6
Ricard, Olfert.	  6
Rittmeijer, M. J.	  6
Sakari Sakarinpoika.	  6
Sigurd.	  6
Siikaniemi, Alku.	  6
Simelius, Aukusti.	  6
Sirén, Aatto.	  6
Sjöstedt, Ludvig.	  6
Snellman, K.	  6
Streng, Osv.	  6
Suomalainen, E. W.	  6
